SITE_ID,START_DATE,END_DATE,water_mean,trees_mean,grass_mean,flooded_vegetation_mean,crops_mean,shrub_and_scrub_mean,built_mean,bare_mean,snow_and_ice_mean,label_mean,EXTENDED_END_DATE
US-Ne2,2018-9-1,2018-11-30,0.04328904341,0.1311826981,0.1664628804,0.03614272882,0.3294912663,0.09654935105,0.03309431445,0.1281609798,0.03558727357,3.6109176,
US-Los,2018-3-2,2018-5-31,0.0433178487,0.06628677396,0.1159435942,0.03530588461,0.03929385095,0.1550785012,0.03625849822,0.1584133344,0.3500631224,6.358336139,
US-Ne3,2020-6-1,2020-8-31,0.04338824156,0.06841621238,0.1333351377,0.03008592258,0.5047029475,0.03767213257,0.0434114854,0.09308460197,0.04586419086,4.050274253,
US-Los,2020-3-2,2020-5-31,0.04342422426,0.04483913602,0.06156145083,0.03264427964,0.03102596513,0.2437420374,0.03326255298,0.2049004377,0.3045616602,6.339602042,
US-Ne3,2021-6-1,2021-8-31,0.0434389379,0.1582265695,0.1690337889,0.02993169331,0.4322081761,0.03926848104,0.04066917156,0.04062783105,0.0465557312,3.407407407,
US-EML,2015-12-1,2016-3-1,0.04345464172,0.02459228677,0.02742194649,0.03131168349,0.03043092111,0.02256549344,0.04013690813,0.08515498343,0.6948941069,8,
US-EML,2016-12-1,2017-3-1,0.04346986522,0.02441616109,0.02873579341,0.02952216739,0.03238237914,0.02284545017,0.04528750674,0.1076312699,0.665672576,8,
US-Ro5,2021-9-1,2021-11-30,0.04348348571,0.06564901521,0.07347003277,0.03333470134,0.6007159701,0.04166286137,0.03516763936,0.06865580502,0.03782290099,3.764010628,
US-Syv,2017-9-1,2017-11-30,0.0434859207,0.4728235727,0.0462923638,0.0307719948,0.03260128522,0.09807976917,0.04207703441,0.05865753314,0.1751719332,3.19412688,
US-Ne3,2021-9-1,2021-11-30,0.04351522432,0.09526168531,0.137351365,0.03516091762,0.2897734129,0.156132184,0.03325000166,0.1784750872,0.03104089102,4.489164735,
US-Tw1,2018-3-2,2018-5-31,0.04353323511,0.09596712153,0.2306861578,0.09362834586,0.2046765813,0.1922735212,0.03546351428,0.05901396377,0.04471461215,3.030568885,
US-Ro1,2016-12-1,2017-3-1,0.04355834673,0.02432620855,0.02759407269,0.02934991127,0.02945830849,0.02154018325,0.03736645888,0.10113115,0.685639783,8,
US-CS4,2020-3-2,2020-5-31,0.04356977576,0.02911214937,0.04111017767,0.02695121507,0.4309114265,0.03202724493,0.02895363422,0.1245478922,0.2427792839,5.333333333,
US-Rpf,2019-3-2,2019-5-31,0.04360563403,0.08566389548,0.04513022875,0.03243752805,0.03576158464,0.05394610221,0.03287545349,0.07517185073,0.5953714181,7.285714286,
US-Tw5,2018-3-2,2018-5-31,0.04361064565,0.09699515964,0.1946935586,0.1440897949,0.1043435791,0.2667491129,0.03870118869,0.07221413724,0.03856067084,4.116336595,
US-Tw4,2019-3-2,2019-5-31,0.04361592461,0.1269885187,0.215006023,0.0503333904,0.1613316085,0.2648156176,0.03358467828,0.06662346292,0.03765842611,3.915279498,
US-Los,2021-12-1,2022-3-1,0.04371021506,0.02301754897,0.0247820629,0.02785937805,0.03129381682,0.02447666366,0.04080084709,0.0955916534,0.688431906,8,
US-Ro1,2016-9-1,2016-11-30,0.04372160546,0.03452713614,0.07447458295,0.03235751484,0.6399005456,0.03201549506,0.03113298254,0.07145476547,0.04037843938,3.998667226,
US-Bi2,2018-6-1,2018-8-31,0.04385660024,0.09454425878,0.05660526419,0.02833814017,0.5432434498,0.044575487,0.104821896,0.04669140893,0.03728503343,4.0305863,
US-ICs,2017-3-2,2017-5-31,0.04386131309,0.02618375768,0.0295125395,0.03045399147,0.03250278549,0.0199101465,0.03630132392,0.0872614083,0.6939772003,8,
US-Ne3,2019-9-1,2019-11-30,0.04390192527,0.05378441579,0.1748622159,0.0346772097,0.2439880803,0.1475689873,0.03183028061,0.2326148766,0.03673222309,5.092540171,
US-WCr,2018-12-1,2019-3-1,0.04390523959,0.02601038966,0.02547401658,0.02936791234,0.03505470223,0.02995494982,0.04827842359,0.08781269005,0.674105514,8,
US-CS2,2020-12-1,2021-3-1,0.04396059072,0.7090554276,0.03694415918,0.04789103474,0.03766109912,0.03133231673,0.02727511061,0.03227070737,0.03357332871,1,
US-Los,2022-3-2,2022-5-31,0.04401510107,0.05132395119,0.08808884963,0.1227008967,0.07961551291,0.3956498821,0.03407534797,0.157710382,0.02677912102,4.750143298,
US-Ro4,2017-12-1,2018-3-1,0.04404262205,0.02475832936,0.02823086358,0.02817580094,0.02987086628,0.02011852785,0.03486389849,0.1039159406,0.6859878766,8,
US-CS4,2020-9-1,2020-11-30,0.04407519234,0.02863048771,0.05877449249,0.0254539699,0.5050820501,0.06035595239,0.03197487192,0.1214795079,0.1241350696,4.571428571,
US-Bi2,2017-9-1,2017-11-30,0.04407839333,0.05499126654,0.05382211098,0.02763393395,0.558850348,0.06173882404,0.05276527768,0.09394105319,0.0521405793,4.293560372,
US-BZF,2021-9-1,2021-11-30,0.04414521694,0.02542945812,0.1579803042,0.04975442335,0.06771394149,0.2842617419,0.03267528523,0.3106487621,0.02735078811,6.169728148,
US-BZS,2020-3-2,2020-5-31,0.0442054723,0.3203332164,0.08692996902,0.04486308231,0.02754007043,0.1945470779,0.02884740246,0.05443618086,0.1982585759,3.966965402,
US-Rpf,2021-3-2,2021-5-31,0.04423165473,0.1221218821,0.08450967657,0.03325281489,0.03818986621,0.1201365269,0.02823510701,0.08781497547,0.4414700777,6.127013645,
US-Ne1,2018-3-2,2018-5-31,0.04423807984,0.03031081424,0.09120948413,0.02910326976,0.5815358356,0.05645971003,0.02744446286,0.1008717814,0.03878828203,3.844474449,
US-CS5,2021-3-2,2021-5-31,0.04433177054,0.04732538516,0.04732275679,0.03346256927,0.2574708681,0.06056548191,0.03095847779,0.09228833979,0.386236268,6.666666667,
US-CMW,2021-12-1,2022-3-1,0.04435580928,0.4190571137,0.04708587069,0.0256544241,0.05855286041,0.2586388949,0.03075350419,0.08712667275,0.02873492264,2.318822656,
US-WCr,2019-3-2,2019-5-31,0.0443778708,0.08165140233,0.05745487226,0.0279330519,0.05175157608,0.1248536944,0.03882486125,0.1521506356,0.4209626381,7.077794541,
US-Uaf,2021-3-2,2021-5-31,0.04441460293,0.07260290757,0.05406758004,0.03674280246,0.03251742468,0.1009743068,0.03166666335,0.08917954946,0.5377971131,7.147619605,
US-WCr,2016-12-1,2017-3-1,0.04442308148,0.02728306118,0.02394803667,0.03221048704,0.03706134298,0.0409545577,0.06106769727,0.09057248513,0.6424420431,8,
US-Ne3,2016-3-2,2016-5-31,0.04445025528,0.02692091212,0.1012139931,0.03339117733,0.2821667089,0.08774420696,0.03568473574,0.3417403862,0.04664774583,5.507772711,
US-Ro5,2020-9-1,2020-11-30,0.04447407298,0.09697795975,0.08185587484,0.0501906463,0.4550223773,0.05982128074,0.03841202831,0.07481434704,0.09839312615,3.849774857,
US-BZF,2015-12-1,2016-3-1,0.04448295705,0.02450640101,0.02703468916,0.02756273766,0.03032542922,0.01956297497,0.03623680141,0.09677886626,0.6934734486,8,
US-CS5,2020-12-1,2021-3-1,0.04448486038,0.0292189178,0.06573740433,0.03554881286,0.3585060391,0.0328585891,0.03552429064,0.1062208477,0.2918623455,5.6,
US-BZo,2020-6-1,2020-8-31,0.04455094656,0.3769647149,0.1725936282,0.04996485376,0.02514859612,0.2244904661,0.03246905422,0.04440747685,0.02937001878,2.204180714,
US-Uaf,2016-12-1,2017-3-1,0.04460042116,0.02556300925,0.02776118158,0.03260401516,0.03334347458,0.02485858624,0.04163332199,0.07388087521,0.69571916,8,
US-Los,2019-3-2,2019-5-31,0.04461997031,0.05574299417,0.05529093424,0.08424230758,0.03679368073,0.2464593957,0.03129971942,0.1641943973,0.2813172798,6.016142151,
US-BZF,2019-3-2,2019-5-31,0.04465053018,0.03162382909,0.08205862588,0.08785983039,0.04508767084,0.2064222733,0.03733588804,0.2373883852,0.2275327624,6.683642455,
US-Uaf,2017-12-1,2018-3-1,0.04472418587,0.02589977313,0.02877075144,0.03334226582,0.03298629161,0.02290472102,0.03476223452,0.06656256474,0.7100113027,8,
US-Me6,2020-12-1,2021-3-1,0.04478052078,0.5229849665,0.06737679407,0.03558079034,0.03814765497,0.1052305077,0.08120763046,0.05779996946,0.04685163712,1,
US-Snf,2018-12-1,2019-3-1,0.04479521968,0.0632565166,0.2626283971,0.07622991793,0.2372613786,0.09189925777,0.06900096824,0.0656437006,0.0892429082,3.737987516,
US-Bi2,2021-9-1,2021-11-30,0.04483768725,0.0523635013,0.05635450823,0.0298420712,0.6116523842,0.06885683116,0.048255916,0.05090818074,0.03689067267,4,
US-ICs,2021-9-1,2021-11-30,0.04486094805,0.03691880944,0.0639312875,0.03443324775,0.03269168,0.0801144582,0.03495776309,0.1129186567,0.5591362821,7.320898763,
US-Ro6,2021-3-2,2021-5-31,0.04486961066,0.0288811659,0.06864601104,0.03360304123,0.5130160333,0.04374346924,0.03186268852,0.08164425896,0.1536966281,4.739100914,
US-Bi1,2020-9-1,2020-11-30,0.04491441082,0.1205779034,0.2582276365,0.03988226632,0.3351266868,0.05004628782,0.04090934336,0.05637340915,0.05390286426,3.124110767,
US-Bi1,2021-6-1,2021-8-31,0.04493188544,0.07605421568,0.2849128819,0.03789448296,0.265573235,0.05775792065,0.04342493899,0.108381934,0.08102848101,3.979491375,
US-Ne1,2021-9-1,2021-11-30,0.04504811474,0.09221018148,0.07427027091,0.03263522121,0.389047462,0.1424172108,0.03216580688,0.1603350037,0.03183124833,4.574283513,
US-Uaf,2020-3-2,2020-5-31,0.04506406412,0.1174598636,0.07676704451,0.04554631567,0.03476667983,0.2287815312,0.03761644389,0.08139162483,0.3325671487,6.159731058,
US-Ro4,2019-12-1,2020-3-1,0.04510591249,0.02671666518,0.03075655252,0.03098868223,0.03106128687,0.02083849731,0.03443985159,0.1004749501,0.6795818848,8,
US-Prr,2016-12-1,2017-3-1,0.04518365355,0.02946158597,0.03186433132,0.03720637766,0.03536055084,0.03012482492,0.04993267403,0.07422508342,0.6666036831,8,
US-WCr,2017-12-1,2018-3-1,0.04519869245,0.02774634766,0.0273980568,0.03175757612,0.03507743598,0.03057229429,0.04513650435,0.07865897209,0.6784176293,8,
US-Rpf,2017-12-1,2018-3-1,0.04537073211,0.03043885414,0.0324160546,0.03683236014,0.03301005727,0.02843503407,0.04550944878,0.07121099535,0.6767384813,8,
US-Ro6,2019-3-2,2019-5-31,0.04538015029,0.1319017919,0.1391808048,0.03295746208,0.1729151124,0.09209052204,0.03559695851,0.09497097028,0.2549669048,4.828228564,
US-Ne3,2016-9-1,2016-11-30,0.04541627373,0.2074789646,0.2520461969,0.05250199841,0.1590397269,0.1197497598,0.04361332801,0.08193828195,0.03817394534,2.130811027,
US-Ro1,2016-3-2,2016-5-31,0.04550280639,0.02781813736,0.06881055128,0.02580397843,0.618305108,0.03945754219,0.03137694822,0.09797195035,0.04491592961,4,
US-Ne2,2018-3-2,2018-5-31,0.04551037997,0.02858618465,0.05693006703,0.03012973591,0.4365549331,0.07009694839,0.03269986046,0.2552040936,0.04424871604,4.948056564,
US-Ne1,2020-3-2,2020-5-31,0.04556919481,0.02895368424,0.05206926291,0.02923584668,0.5766927006,0.03720814777,0.02879074722,0.1013820982,0.1000606548,4.363636364,
US-ICh,2016-9-1,2016-11-30,0.04558691646,0.02635791417,0.03129693321,0.03283026344,0.03311996484,0.02428341568,0.0465332207,0.1266278613,0.6333266027,8,
US-Los,2021-9-1,2021-11-30,0.04566566627,0.2964247482,0.1129412037,0.05463103519,0.05050360388,0.2482669063,0.03184162806,0.130422855,0.02926206875,3.181000992,
US-Ne1,2017-9-1,2017-11-30,0.0456823507,0.03669260849,0.07496914605,0.03156784122,0.5095519292,0.0803877878,0.02870068042,0.1570826363,0.03532709544,4.778154721,
US-Ro5,2017-3-2,2017-5-31,0.04571793849,0.0340752679,0.06170276876,0.02682998043,0.6131370507,0.04898997929,0.02785414309,0.1029429878,0.03871226088,4,
US-Ro5,2016-12-1,2017-3-1,0.04575355441,0.02519062549,0.02886968778,0.02948017403,0.03025623854,0.02053706964,0.03556383071,0.1056214856,0.6786906264,8,
US-ICs,2020-9-1,2020-11-30,0.04576195662,0.02430828529,0.02762980326,0.02787561694,0.03000957124,0.0204024337,0.03666187322,0.1014111208,0.6859032235,8,
US-Rpf,2020-3-2,2020-5-31,0.04576863202,0.06426812577,0.05076937347,0.03468378886,0.03514205808,0.07872957989,0.03203255829,0.09191322106,0.5666551002,7.538461538,
US-Ne2,2017-3-2,2017-5-31,0.04581457425,0.02958376431,0.06517121165,0.02826613258,0.6077576666,0.0400121135,0.02934059564,0.1119697711,0.04204657165,4,
US-Bi1,2020-12-1,2021-3-1,0.04582841208,0.09505577239,0.2388467891,0.03605061123,0.3616875393,0.08250662895,0.03537331053,0.05881295372,0.04579714026,3.420798074,
US-ICh,2020-9-1,2020-11-30,0.04584095247,0.0258013587,0.03579182225,0.03147173624,0.03040899671,0.0404810205,0.03916886299,0.1090447345,0.6419540341,7.823529412,
US-ICh,2017-3-2,2017-5-31,0.04585865762,0.02545849,0.02942357121,0.02962937106,0.0304415272,0.01850705241,0.03402358036,0.09659106327,0.6900310462,8,
US-Snf,2019-12-1,2020-3-1,0.04591460327,0.08948898825,0.2804492366,0.05046407038,0.2653183137,0.1178975224,0.0768949606,0.03859009247,0.0349414037,3.16797335,
US-EML,2017-3-2,2017-5-31,0.04596687961,0.03165537895,0.08106329025,0.04969641725,0.03581115011,0.07404926935,0.03566667255,0.1303641311,0.5156879764,7.092848854,
US-Me6,2015-12-1,2016-3-1,0.04614045159,0.3412597445,0.03484623635,0.03912842858,0.04068627919,0.07500399734,0.04645939336,0.03999385506,0.3364418784,3.943137034,
US-Ne1,2021-3-2,2021-5-31,0.04617543478,0.02788438932,0.06446449491,0.02896649393,0.5654569429,0.05315361954,0.03099003512,0.1406345161,0.04223516663,4,
US-Ne3,2021-12-1,2022-3-1,0.04619028279,0.02633134367,0.04275134515,0.03315293644,0.6517829552,0.03321656147,0.02888897285,0.09477645515,0.04287232633,4,
US-Bi2,2019-9-1,2019-11-30,0.04619988285,0.05591276395,0.04640449859,0.03020308532,0.6064658424,0.07307501562,0.04339810637,0.05922827923,0.03907463902,3.997828054,
US-Rpf,2018-3-2,2018-5-31,0.04626387768,0.04501958576,0.0534197982,0.03102944178,0.03319194176,0.04589825699,0.03362792325,0.101342053,0.6101703045,7.584981787,
US-Ne1,2015-12-1,2016-3-1,0.04631626955,0.02643047987,0.02769607566,0.03049977592,0.03247966671,0.02337382867,0.03861597839,0.09813897991,0.6764126255,8,
US-Ne2,2021-12-1,2022-3-1,0.04632664109,0.02559054999,0.04656344651,0.03467595126,0.6225901903,0.03883814421,0.03114187171,0.1123650015,0.04187067923,4,
US-Ro5,2017-9-1,2017-11-30,0.04633525774,0.04900872623,0.07764770483,0.03209872156,0.6071324274,0.04464536772,0.03679486496,0.06871082152,0.03758850925,4,
US-ICs,2021-12-1,2022-3-1,0.04644089324,0.02505089485,0.02862023175,0.02841468158,0.02996367174,0.01989129472,0.03663538401,0.1070664264,0.6778802111,8,
US-ICs,2019-9-1,2019-11-30,0.04644950051,0.03568575466,0.1013122612,0.03948959427,0.03198235369,0.116058459,0.03116837115,0.1138184842,0.4839978688,7.013061233,
US-Ro4,2020-3-2,2020-5-31,0.04646106544,0.02766744269,0.06971329731,0.04057557263,0.488773654,0.05795778928,0.0374600733,0.1200322689,0.1113202791,4.444444444,
US-BZS,2015-12-1,2016-3-1,0.04646236606,0.04601180807,0.03212356259,0.04198155783,0.03443689622,0.03170388698,0.04626985236,0.05630893881,0.6646648137,8,
US-Tw4,2019-9-1,2019-11-30,0.0464831274,0.310956425,0.06303416777,0.05822023463,0.312183067,0.09558379919,0.03886929217,0.04032284797,0.03430661535,2.458241418,
US-ICs,2019-3-2,2019-5-31,0.04657325036,0.02951452988,0.03493641102,0.03618340599,0.0309816176,0.04227074245,0.03446393506,0.1108696738,0.6341698344,7.804587009,
US-Me2,2016-12-1,2017-3-1,0.04660984853,0.5884890371,0.06822036766,0.05657121487,0.05657006034,0.03926649023,0.03667586057,0.03943219642,0.06812519933,1,
US-ICh,2019-3-2,2019-5-31,0.04663094694,0.0264916132,0.03871388682,0.04516985952,0.03141408908,0.03614018242,0.03705796401,0.109068032,0.6292767781,7.700353623,
US-Los,2019-12-1,2020-3-1,0.04667477336,0.0257781646,0.02983742961,0.0326936488,0.03225726068,0.02391268629,0.03836843748,0.1096698694,0.6607711249,8,
US-Rpf,2015-12-1,2016-3-1,0.04667646813,0.02964103029,0.03212326251,0.03631195629,0.0340318016,0.0284664436,0.04942084937,0.07463661619,0.6686560567,8,
US-Ro5,2019-9-1,2019-11-30,0.04672239813,0.03494857447,0.05473351741,0.03036567299,0.6410573949,0.03980198839,0.02686417244,0.08497155316,0.04049662159,4,
US-Uaf,2015-12-1,2016-3-1,0.04674948384,0.02930022473,0.03056404708,0.03659647976,0.03429398878,0.02626858145,0.03291571283,0.06087257851,0.7024024059,8,
US-EML,2017-12-1,2018-3-1,0.04681057693,0.02561845914,0.02911196904,0.02780864833,0.03059643943,0.01871124133,0.03198843084,0.09339256857,0.6959264811,8,
US-CS5,2021-12-1,2022-3-1,0.0468162908,0.0261475459,0.03042031257,0.02980598852,0.03101170733,0.01907608201,0.03463362801,0.1064616271,0.6755904881,8,
US-Rpf,2016-3-2,2016-5-31,0.04682992604,0.03513756146,0.03238774119,0.03415810126,0.03357222771,0.03866720181,0.03562703551,0.07902402154,0.664559893,8,
US-Ne1,2016-3-2,2016-5-31,0.04683712737,0.02862510485,0.1124613672,0.03321138688,0.5047429611,0.06860556136,0.03116756034,0.1354217261,0.03888681698,4,
US-Ro5,2018-6-1,2018-8-31,0.04684766721,0.1425011642,0.08523099082,0.0281304886,0.5333043814,0.03157548196,0.04413836505,0.0478515608,0.04038113383,3.751918505,
US-Ne1,2019-9-1,2019-11-30,0.04688720588,0.08017417922,0.1207923806,0.03396543715,0.3237539678,0.1206545333,0.03351382412,0.2065130261,0.03370581795,4.845725065,
US-Rpf,2019-9-1,2019-11-30,0.04691236508,0.1446397536,0.0820852031,0.04128835721,0.03774730441,0.1857684163,0.03043837092,0.09988206146,0.3311996571,5.955197524,
US-WCr,2019-12-1,2020-3-1,0.04693119375,0.02803194653,0.02595736267,0.02991250671,0.03536160155,0.03243326849,0.04700173974,0.08240198023,0.671931096,8,
US-BZF,2020-9-1,2020-11-30,0.04697511535,0.05797723851,0.0809175678,0.0953075661,0.04549504091,0.2683392269,0.03571637267,0.1769434557,0.1922875176,6.037343391,
US-ICh,2018-9-1,2018-11-30,0.04700013468,0.0356345393,0.08714829403,0.03823457641,0.05674160239,0.1161915335,0.04103104441,0.139878355,0.4381015101,6.877424725,
US-Rpf,2016-12-1,2017-3-1,0.04712219631,0.03022699935,0.03168293623,0.03693168128,0.03546419404,0.03181146686,0.05603568418,0.0783436252,0.6523443522,8,
US-Ro5,2020-12-1,2021-3-1,0.04714894333,0.03095919327,0.02874182114,0.03299309794,0.3579854725,0.02807061191,0.032518997,0.09239696256,0.3491485785,6,
US-Ne1,2017-12-1,2018-3-1,0.04717316465,0.02870378776,0.03360823179,0.03084614728,0.2624310181,0.04332955153,0.04083395344,0.1017327933,0.4113039569,6.400942194,
US-Ro6,2021-12-1,2022-3-1,0.04723489982,0.02898476504,0.05207747193,0.03519142219,0.05804199002,0.03528281539,0.03599676412,0.1130983071,0.594054135,7.419739787,
US-Ne2,2015-12-1,2016-3-1,0.04726411265,0.02640673328,0.02965621942,0.03163450101,0.03175568196,0.02287598219,0.0385748646,0.1209792665,0.6508160529,8,
US-Fcr,2016-3-2,2016-5-31,0.04727483685,0.0627515271,0.04138152315,0.03023680559,0.03289539224,0.05254907123,0.03534578493,0.1020865954,0.5954414912,7.189000332,
US-Tw4,2017-9-1,2017-11-30,0.04735865247,0.4595403598,0.05750641988,0.05969909754,0.176535528,0.07865496803,0.04397810019,0.03978582335,0.03690050539,1.251805513,
US-Los,2016-12-1,2017-3-1,0.04741085499,0.02742125769,0.02635590122,0.0293802261,0.03460654679,0.02635585796,0.03874640187,0.07998659341,0.689700331,8,
US-BZS,2017-9-1,2017-11-30,0.04746551177,0.4250796682,0.07267008044,0.04411297434,0.0320872888,0.152613425,0.03237678385,0.05340362984,0.1401520518,2.717262455,
US-CS4,2021-3-2,2021-5-31,0.04746622772,0.03293671675,0.04915022206,0.04735755262,0.3693450993,0.0665824987,0.03020324277,0.1241429298,0.23277694,5.431000954,
US-Ne3,2015-12-1,2016-3-1,0.04748039728,0.02657791073,0.03001423566,0.03170658058,0.03175533084,0.02270028475,0.0382098641,0.1198527542,0.6516653824,8,
US-Ne1,2021-12-1,2022-3-1,0.04748835724,0.02591329215,0.040411807,0.03384023956,0.5946609967,0.03738203288,0.03301065803,0.1398632552,0.04739149382,4.193548387,
US-Bi1,2018-6-1,2018-8-31,0.04750393004,0.06092648192,0.2360522435,0.03083232095,0.4097467874,0.0467100376,0.04005484022,0.06141892237,0.06671469389,3.865474071,
US-Bi2,2021-6-1,2021-8-31,0.04757920572,0.09103168434,0.06258350589,0.0300295638,0.4893785263,0.05200136859,0.08100887207,0.08313109152,0.06321694595,4.40771119,
US-BZS,2019-3-2,2019-5-31,0.04762457284,0.2385855108,0.08876486819,0.04732415147,0.02719001865,0.1720952164,0.02815037489,0.05325679815,0.2969698357,4.893724441,
US-Ne1,2020-12-1,2021-3-1,0.04768421882,0.02833736928,0.03039225456,0.03361585138,0.1309217068,0.02867241172,0.03996056865,0.1113579985,0.5490203669,7.384615385,
US-Ne2,2019-9-1,2019-11-30,0.04769010372,0.0516986895,0.1398029119,0.03745897399,0.3310398483,0.1112016528,0.03475018384,0.2128412163,0.03347615383,4.969943526,
US-ICs,2016-9-1,2016-11-30,0.04772393481,0.02591034032,0.03009752194,0.03145287322,0.03131357407,0.02163194351,0.03821992205,0.1161541917,0.6574590979,8,
US-Syv,2018-6-1,2018-8-31,0.04777904934,0.7067331739,0.03885787648,0.02719612523,0.03253429053,0.03748150976,0.03267892845,0.04134666593,0.03535688312,0.9493628424,
US-Ro5,2018-9-1,2018-11-30,0.04781046147,0.1205707839,0.04989064892,0.03259229015,0.4017678165,0.05311783088,0.04514513263,0.09980320844,0.1492627937,4.633907346,
US-Ro5,2021-3-2,2021-5-31,0.047810945,0.03807272016,0.04541110369,0.02876142992,0.5071429037,0.03968945745,0.03019813083,0.09029029289,0.1725860195,4.890348203,
US-UMd,2018-12-1,2019-3-1,0.04781822692,0.1053883869,0.03363346566,0.03928316721,0.03808755767,0.03777634907,0.04486848455,0.03934815246,0.6137583788,8,
US-WCr,2015-12-1,2016-3-1,0.04783268062,0.03094019752,0.02682797295,0.0333669172,0.03422711304,0.03429338809,0.04210801702,0.06610497515,0.6842610649,8,
US-Ro2,2015-12-1,2016-3-1,0.04787684109,0.04690604002,0.1745394114,0.03964187091,0.05528859677,0.09170348978,0.03152073955,0.1127850007,0.3996996582,5.6,
US-Los,2019-9-1,2019-11-30,0.0478977111,0.3597128173,0.1052156071,0.03557150601,0.04506942282,0.2070107616,0.02712694995,0.0792061458,0.09314951164,2.861551619,
US-ICh,2019-9-1,2019-11-30,0.04791712276,0.02922763214,0.08200226612,0.03619222749,0.03571024791,0.1097292442,0.03860686423,0.1376220213,0.482954343,7.082351675,
US-BZo,2021-3-2,2021-5-31,0.04796924012,0.08781691988,0.06933931726,0.03762619999,0.02982744184,0.1099328256,0.03320202235,0.07469175784,0.5095571159,6.943909173,
US-ICh,2021-3-2,2021-5-31,0.04802840521,0.02635468008,0.03089079752,0.0302184109,0.03106195758,0.01874742463,0.03424712295,0.1073747884,0.6730401659,8,
US-ICs,2021-3-2,2021-5-31,0.04812944315,0.02644590539,0.03102109831,0.03028223578,0.03107435957,0.01871151378,0.03408728608,0.1077744128,0.6724377095,8,
US-LS1,2016-9-1,2016-11-30,0.04815732298,0.04335589167,0.1573333193,0.03689542491,0.1556495415,0.2757719017,0.03675231974,0.2197566127,0.02628709854,5.259876916,
US-Ro5,2021-12-1,2022-3-1,0.04820424604,0.02709446554,0.03067822077,0.03093421456,0.1152140471,0.02141185889,0.03500593201,0.1043786495,0.5870416619,7.467732785,
US-ICs,2018-3-2,2018-5-31,0.04827948977,0.02655574982,0.0310210572,0.03033919755,0.03092834595,0.01881505347,0.03398919688,0.1070821456,0.6729533964,8,
US-BZF,2017-3-2,2017-5-31,0.04834557393,0.02778312575,0.03193951418,0.03258465831,0.03164282351,0.01930886758,0.03237653745,0.101748408,0.6742351581,8,
US-ICh,2018-3-2,2018-5-31,0.048366197,0.02657451205,0.0310750672,0.030620991,0.03093894793,0.019036546,0.0340156525,0.1079943457,0.6713415388,8,
US-BZo,2021-9-1,2021-11-30,0.04837505496,0.2553217093,0.1329338974,0.05228231563,0.02762601524,0.3185609361,0.03442229801,0.07830707718,0.05212994215,4.157422668,
US-Rpf,2017-3-2,2017-5-31,0.04838538142,0.02779173427,0.03221602989,0.03118044391,0.03142745827,0.01987382341,0.0311529032,0.09798181631,0.679954099,8,
US-Ro6,2019-12-1,2020-3-1,0.0485363635,0.02796912321,0.03257882746,0.03218667859,0.03144813792,0.01969066859,0.03341355457,0.1102230342,0.6639167749,8,
US-Tw5,2019-3-2,2019-5-31,0.04854929058,0.1405001068,0.2012308068,0.09556071217,0.1024528128,0.2475664561,0.03705695866,0.08275946957,0.04428102908,3.355942832,
US-ICh,2021-12-1,2022-3-1,0.0485557354,0.02518874182,0.02882412675,0.02891542197,0.03034910072,0.01956110991,0.03543104763,0.104943377,0.6781945132,8,
US-Bi2,2022-3-2,2022-5-31,0.04856130293,0.03590792953,0.05326495693,0.0261450609,0.630130426,0.06403243304,0.05030347009,0.05554971716,0.03606759116,4,
US-Ne1,2016-12-1,2017-3-1,0.04861639879,0.03134909231,0.02883075393,0.02992941487,0.4140351462,0.02916342131,0.03229922701,0.09242896066,0.293311128,5.6,
US-Ro5,2019-12-1,2020-3-1,0.04873725339,0.02801234529,0.03271074459,0.0322835949,0.03148592789,0.01969896042,0.03304779412,0.1097967876,0.6641899436,8,
US-UMd,2019-12-1,2020-3-1,0.0487543471,0.09634269149,0.04048134147,0.04125906125,0.03521268761,0.03525093295,0.03805733135,0.03814452748,0.6264601615,7.94395784,
US-Ro6,2017-12-1,2018-3-1,0.04884678058,0.02740494406,0.03174981983,0.03106786902,0.03117273689,0.01858309647,0.03269351581,0.1079178091,0.6705276565,8,
US-ICs,2016-3-2,2016-5-31,0.04886882923,0.02788595415,0.03245199376,0.03187079154,0.03127912167,0.01935611688,0.03333011687,0.1079718409,0.6669485625,8,
US-Ne2,2016-12-1,2017-3-1,0.04887279942,0.02587635741,0.03149547867,0.02969149639,0.3465307497,0.02631048033,0.03236775643,0.09599364896,0.3628247801,6,
US-Ton,2020-9-1,2020-11-30,0.04895372856,0.3546023177,0.04518114676,0.03080226169,0.06452010176,0.2492430872,0.03976282687,0.1230452428,0.04384913461,2.540085602,
US-Ne3,2020-12-1,2021-3-1,0.04903144807,0.02702976527,0.03135130347,0.03235324458,0.1305354154,0.02537488055,0.03972630342,0.1192011347,0.5453596101,7.384615385,
US-Tw4,2016-9-1,2016-11-30,0.04910051137,0.4435270968,0.06238808679,0.0734235797,0.112014184,0.1428018366,0.04166912515,0.04355753278,0.03147646843,1,
US-Ne2,2019-12-1,2020-3-1,0.04910229127,0.02687932129,0.04308569689,0.03896415329,0.396852587,0.04256578981,0.04561628076,0.1876628711,0.1692323585,5.1,
US-CS4,2020-12-1,2021-3-1,0.04913967857,0.02471292868,0.05485091966,0.03194206144,0.2595211704,0.04885140637,0.03797749425,0.2040549149,0.2889108364,5.710992547,
