system:index,ZCTA5CE10,.geo
000400000000000008b8,44881,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000008b9,44901,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000008ba,44902,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000008bb,52002,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000008bc,52030,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000008bd,52033,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000008be,52039,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000008bf,52044,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000008c0,52045,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000008c1,52046,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000008c2,52048,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000008c3,52054,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000008c4,52066,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000008c5,52068,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000008c6,52072,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000008c7,52076,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000008c8,52079,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000008c9,52134,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000008ca,52144,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000008cb,48852,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000008cc,48870,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000008cd,48874,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000008ce,61883,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000008cf,53804,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000008d0,53808,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000008d1,53809,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000008d2,53816,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000008d3,53817,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000008d4,53825,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000008d5,53947,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000008d6,53953,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000008d7,54010,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000008d8,52156,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000008d9,52161,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000008da,52163,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000008db,52166,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000008dc,52168,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000008dd,52170,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000008de,52172,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000008df,52175,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000008e0,52206,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000008e1,52207,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000008e2,52217,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000008e3,52219,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000008e4,52220,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000008e5,52233,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000008e6,52249,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000008e7,52254,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000008e8,52255,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000008e9,52257,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000008ea,52305,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000008eb,52307,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000008ec,52308,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000008ed,52312,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000008ee,52315,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000008ef,52318,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000008f0,52321,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000008f1,52328,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000008f2,52330,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000008f3,52334,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000008f4,52337,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000008f5,48896,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000008f6,49074,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000008f7,49075,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000008f8,49084,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000008f9,49104,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000008fa,62319,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000008fb,62336,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000008fc,54214,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000008fd,54307,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000008fe,54441,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000008ff,52346,"{""type"":""MultiPoint"",""coordinates"":[]}"
00040000000000000900,52348,"{""type"":""MultiPoint"",""coordinates"":[]}"
00040000000000000901,52351,"{""type"":""MultiPoint"",""coordinates"":[]}"
00040000000000000902,52354,"{""type"":""MultiPoint"",""coordinates"":[]}"
00040000000000000903,52356,"{""type"":""MultiPoint"",""coordinates"":[]}"
00040000000000000904,52359,"{""type"":""MultiPoint"",""coordinates"":[]}"
00040000000000000905,52534,"{""type"":""MultiPoint"",""coordinates"":[]}"
00040000000000000906,52557,"{""type"":""MultiPoint"",""coordinates"":[]}"
00040000000000000907,52566,"{""type"":""MultiPoint"",""coordinates"":[]}"
00040000000000000908,52567,"{""type"":""MultiPoint"",""coordinates"":[]}"
00040000000000000909,52595,"{""type"":""MultiPoint"",""coordinates"":[]}"
0004000000000000090a,52624,"{""type"":""MultiPoint"",""coordinates"":[]}"
0004000000000000090b,52644,"{""type"":""MultiPoint"",""coordinates"":[]}"
0004000000000000090c,52647,"{""type"":""MultiPoint"",""coordinates"":[]}"
0004000000000000090d,52657,"{""type"":""MultiPoint"",""coordinates"":[]}"
0004000000000000090e,52701,"{""type"":""MultiPoint"",""coordinates"":[]}"
0004000000000000090f,49248,"{""type"":""MultiPoint"",""coordinates"":[]}"
00040000000000000910,49279,"{""type"":""MultiPoint"",""coordinates"":[]}"
00040000000000000911,49289,"{""type"":""MultiPoint"",""coordinates"":[]}"
00040000000000000912,49320,"{""type"":""MultiPoint"",""coordinates"":[]}"
00040000000000000913,49335,"{""type"":""MultiPoint"",""coordinates"":[]}"
00040000000000000914,62348,"{""type"":""MultiPoint"",""coordinates"":[]}"
00040000000000000915,62374,"{""type"":""MultiPoint"",""coordinates"":[]}"
00040000000000000916,45236,"{""type"":""MultiPoint"",""coordinates"":[]}"
00040000000000000917,45237,"{""type"":""MultiPoint"",""coordinates"":[]}"
00040000000000000918,45248,"{""type"":""MultiPoint"",""coordinates"":[]}"
00040000000000000919,45301,"{""type"":""MultiPoint"",""coordinates"":[]}"
0004000000000000091a,45307,"{""type"":""MultiPoint"",""coordinates"":[]}"
0004000000000000091b,45315,"{""type"":""MultiPoint"",""coordinates"":[]}"
0004000000000000091c,45316,"{""type"":""MultiPoint"",""coordinates"":[]}"
0004000000000000091d,45319,"{""type"":""MultiPoint"",""coordinates"":[]}"
0004000000000000091e,45323,"{""type"":""MultiPoint"",""coordinates"":[]}"
0004000000000000091f,45345,"{""type"":""MultiPoint"",""coordinates"":[]}"
00040000000000000920,45349,"{""type"":""MultiPoint"",""coordinates"":[]}"
00040000000000000921,45350,"{""type"":""MultiPoint"",""coordinates"":[]}"
00040000000000000922,45351,"{""type"":""MultiPoint"",""coordinates"":[]}"
00040000000000000923,45352,"{""type"":""MultiPoint"",""coordinates"":[]}"
00040000000000000924,45353,"{""type"":""MultiPoint"",""coordinates"":[]}"
00040000000000000925,45354,"{""type"":""MultiPoint"",""coordinates"":[]}"
00040000000000000926,45358,"{""type"":""MultiPoint"",""coordinates"":[]}"
00040000000000000927,45361,"{""type"":""MultiPoint"",""coordinates"":[]}"
00040000000000000928,45372,"{""type"":""MultiPoint"",""coordinates"":[]}"
00040000000000000929,45378,"{""type"":""MultiPoint"",""coordinates"":[]}"
0004000000000000092a,45389,"{""type"":""MultiPoint"",""coordinates"":[]}"
0004000000000000092b,52721,"{""type"":""MultiPoint"",""coordinates"":[]}"
0004000000000000092c,52731,"{""type"":""MultiPoint"",""coordinates"":[]}"
0004000000000000092d,52737,"{""type"":""MultiPoint"",""coordinates"":[]}"
0004000000000000092e,52749,"{""type"":""MultiPoint"",""coordinates"":[]}"
0004000000000000092f,52752,"{""type"":""MultiPoint"",""coordinates"":[]}"
00040000000000000930,52757,"{""type"":""MultiPoint"",""coordinates"":[]}"
00040000000000000931,52774,"{""type"":""MultiPoint"",""coordinates"":[]}"
00040000000000000932,52777,"{""type"":""MultiPoint"",""coordinates"":[]}"
00040000000000000933,52806,"{""type"":""MultiPoint"",""coordinates"":[]}"
00040000000000000934,52807,"{""type"":""MultiPoint"",""coordinates"":[]}"
00040000000000000935,46016,"{""type"":""MultiPoint"",""coordinates"":[]}"
00040000000000000936,46035,"{""type"":""MultiPoint"",""coordinates"":[]}"
00040000000000000937,46036,"{""type"":""MultiPoint"",""coordinates"":[]}"
00040000000000000938,46039,"{""type"":""MultiPoint"",""coordinates"":[]}"
00040000000000000939,46045,"{""type"":""MultiPoint"",""coordinates"":[]}"
0004000000000000093a,46047,"{""type"":""MultiPoint"",""coordinates"":[]}"
0004000000000000093b,46048,"{""type"":""MultiPoint"",""coordinates"":[]}"
0004000000000000093c,46050,"{""type"":""MultiPoint"",""coordinates"":[]}"
0004000000000000093d,46051,"{""type"":""MultiPoint"",""coordinates"":[]}"
0004000000000000093e,46057,"{""type"":""MultiPoint"",""coordinates"":[]}"
0004000000000000093f,46058,"{""type"":""MultiPoint"",""coordinates"":[]}"
00040000000000000940,46063,"{""type"":""MultiPoint"",""coordinates"":[]}"
00040000000000000941,46068,"{""type"":""MultiPoint"",""coordinates"":[]}"
00040000000000000942,46072,"{""type"":""MultiPoint"",""coordinates"":[]}"
00040000000000000943,49507,"{""type"":""MultiPoint"",""coordinates"":[]}"
00040000000000000944,49634,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000019e0,26263,"{""type"":""MultiPoint"",""coordinates"":[]}"
00040000000000001990,60934,"{""type"":""MultiPoint"",""coordinates"":[]}"
00040000000000001188,45684,"{""type"":""MultiPoint"",""coordinates"":[]}"
0004000000000000015a,44680,"{""type"":""MultiPoint"",""coordinates"":[]}"
00040000000000000aee,50597,"{""type"":""MultiPoint"",""coordinates"":[]}"
00040000000000001385,43143,"{""type"":""MultiPoint"",""coordinates"":[]}"
00040000000000001363,44119,"{""type"":""MultiPoint"",""coordinates"":[]}"
00040000000000000969,45850,"{""type"":""MultiPoint"",""coordinates"":[]}"
0004000000000000096f,45862,"{""type"":""MultiPoint"",""coordinates"":[]}"
00040000000000000e30,44460,"{""type"":""MultiPoint"",""coordinates"":[]}"
0004000000000000169b,26202,"{""type"":""MultiPoint"",""coordinates"":[]}"
00040000000000000bdd,43778,"{""type"":""MultiPoint"",""coordinates"":[]}"
0004000000000000178f,16242,"{""type"":""MultiPoint"",""coordinates"":[]}"
00040000000000000032,48610,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000010aa,50835,"{""type"":""MultiPoint"",""coordinates"":[]}"
00040000000000000e39,44502,"{""type"":""MultiPoint"",""coordinates"":[]}"
00040000000000000d9c,47359,"{""type"":""MultiPoint"",""coordinates"":[]}"
00040000000000000c5e,46705,"{""type"":""MultiPoint"",""coordinates"":[]}"
00040000000000001635,26440,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000010c9,48317,"{""type"":""MultiPoint"",""coordinates"":[]}"
00040000000000001799,16326,"{""type"":""MultiPoint"",""coordinates"":[]}"
00040000000000001037,41616,"{""type"":""MultiPoint"",""coordinates"":[]}"
00040000000000000329,52362,"{""type"":""MultiPoint"",""coordinates"":[]}"
00040000000000000411,45368,"{""type"":""MultiPoint"",""coordinates"":[]}"
00040000000000000d72,46962,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000015b2,26660,"{""type"":""MultiPoint"",""coordinates"":[]}"
00040000000000000461,49342,"{""type"":""MultiPoint"",""coordinates"":[]}"
00040000000000000fef,41039,"{""type"":""MultiPoint"",""coordinates"":[]}"
00040000000000000013,48461,"{""type"":""MultiPoint"",""coordinates"":[]}"
00040000000000000b40,61378,"{""type"":""MultiPoint"",""coordinates"":[]}"
0004000000000000043b,52772,"{""type"":""MultiPoint"",""coordinates"":[]}"
00040000000000001330,43720,"{""type"":""MultiPoint"",""coordinates"":[]}"
00040000000000000492,49505,"{""type"":""MultiPoint"",""coordinates"":[]}"
00040000000000000ff0,41040,"{""type"":""MultiPoint"",""coordinates"":[]}"
0004000000000000007f,61760,"{""type"":""MultiPoint"",""coordinates"":[]}"
00040000000000001666,25270,"{""type"":""MultiPoint"",""coordinates"":[]}"
00040000000000000418,45381,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000003c7,49339,"{""type"":""MultiPoint"",""coordinates"":[]}"
00040000000000000448,46017,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000000d7,24646,"{""type"":""MultiPoint"",""coordinates"":[]}"
00040000000000001775,16133,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000017bd,16503,"{""type"":""MultiPoint"",""coordinates"":[]}"
00040000000000000fc1,40447,"{""type"":""MultiPoint"",""coordinates"":[]}"
00040000000000000a14,61068,"{""type"":""MultiPoint"",""coordinates"":[]}"
0004000000000000046b,49404,"{""type"":""MultiPoint"",""coordinates"":[]}"
00040000000000001266,15370,"{""type"":""MultiPoint"",""coordinates"":[]}"
00040000000000001979,60647,"{""type"":""MultiPoint"",""coordinates"":[]}"
0004000000000000183d,60471,"{""type"":""MultiPoint"",""coordinates"":[]}"
00040000000000001735,15483,"{""type"":""MultiPoint"",""coordinates"":[]}"
00040000000000000c73,44041,"{""type"":""MultiPoint"",""coordinates"":[]}"
00040000000000001868,60551,"{""type"":""MultiPoint"",""coordinates"":[]}"
00040000000000000e62,60152,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000015f2,26035,"{""type"":""MultiPoint"",""coordinates"":[]}"
00040000000000000e1e,44425,"{""type"":""MultiPoint"",""coordinates"":[]}"
0004000000000000041c,45385,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000015a3,26288,"{""type"":""MultiPoint"",""coordinates"":[]}"
00040000000000000d29,43082,"{""type"":""MultiPoint"",""coordinates"":[]}"
00040000000000000f23,50060,"{""type"":""MultiPoint"",""coordinates"":[]}"
00040000000000000fb5,40372,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000002c5,49053,"{""type"":""MultiPoint"",""coordinates"":[]}"
0004000000000000044a,46031,"{""type"":""MultiPoint"",""coordinates"":[]}"
00040000000000000c99,44108,"{""type"":""MultiPoint"",""coordinates"":[]}"
00040000000000001648,26138,"{""type"":""MultiPoint"",""coordinates"":[]}"
0004000000000000197d,60659,"{""type"":""MultiPoint"",""coordinates"":[]}"
00040000000000000a17,61074,"{""type"":""MultiPoint"",""coordinates"":[]}"
00040000000000000b1a,48229,"{""type"":""MultiPoint"",""coordinates"":[]}"
00040000000000000e8c,60437,"{""type"":""MultiPoint"",""coordinates"":[]}"
00040000000000000a00,48195,"{""type"":""MultiPoint"",""coordinates"":[]}"
0004000000000000032f,52411,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000001ef,48836,"{""type"":""MultiPoint"",""coordinates"":[]}"
00040000000000001564,26588,"{""type"":""MultiPoint"",""coordinates"":[]}"
0004000000000000045b,46071,"{""type"":""MultiPoint"",""coordinates"":[]}"
0004000000000000171e,15461,"{""type"":""MultiPoint"",""coordinates"":[]}"
00040000000000000c59,46619,"{""type"":""MultiPoint"",""coordinates"":[]}"
00040000000000000b91,43605,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000014ee,53956,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000017d3,16054,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000009fe,48192,"{""type"":""MultiPoint"",""coordinates"":[]}"
0004000000000000016c,44807,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000018a1,53021,"{""type"":""MultiPoint"",""coordinates"":[]}"
00040000000000000fbe,40442,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000018e8,50149,"{""type"":""MultiPoint"",""coordinates"":[]}"
00040000000000001105,48437,"{""type"":""MultiPoint"",""coordinates"":[]}"
00040000000000000d98,47354,"{""type"":""MultiPoint"",""coordinates"":[]}"
00040000000000000ab2,53167,"{""type"":""MultiPoint"",""coordinates"":[]}"
0004000000000000132d,43711,"{""type"":""MultiPoint"",""coordinates"":[]}"
00040000000000000082,61770,"{""type"":""MultiPoint"",""coordinates"":[]}"
0004000000000000124b,26206,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000001e7,48822,"{""type"":""MultiPoint"",""coordinates"":[]}"
00040000000000000e13,55122,"{""type"":""MultiPoint"",""coordinates"":[]}"
0004000000000000147d,45653,"{""type"":""MultiPoint"",""coordinates"":[]}"
00040000000000000abd,53185,"{""type"":""MultiPoint"",""coordinates"":[]}"
00040000000000000c39,46506,"{""type"":""MultiPoint"",""coordinates"":[]}"
00040000000000000d28,43080,"{""type"":""MultiPoint"",""coordinates"":[]}"
00040000000000000fdf,41003,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000010b1,50848,"{""type"":""MultiPoint"",""coordinates"":[]}"
00040000000000000c13,43988,"{""type"":""MultiPoint"",""coordinates"":[]}"
0004000000000000025d,52203,"{""type"":""MultiPoint"",""coordinates"":[]}"
00040000000000000991,54129,"{""type"":""MultiPoint"",""coordinates"":[]}"
00040000000000000a6e,63469,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000000c9,24087,"{""type"":""MultiPoint"",""coordinates"":[]}"
0004000000000000102f,41568,"{""type"":""MultiPoint"",""coordinates"":[]}"
00040000000000000ce5,46798,"{""type"":""MultiPoint"",""coordinates"":[]}"
00040000000000001653,26534,"{""type"":""MultiPoint"",""coordinates"":[]}"
00040000000000000436,52758,"{""type"":""MultiPoint"",""coordinates"":[]}"
00040000000000000f7e,41513,"{""type"":""MultiPoint"",""coordinates"":[]}"
