system:index,ADM1_NAME,ADM2_NAME,.geo
00030000000000000ce2,South Dakota,Lawrence,"{""type"":""MultiPoint"",""coordinates"":[]}"
00030000000000000ce3,South Dakota,Marshall,"{""type"":""MultiPoint"",""coordinates"":[]}"
00030000000000000ce4,South Dakota,McPherson,"{""type"":""MultiPoint"",""coordinates"":[]}"
00030000000000000ce5,South Dakota,Meade,"{""type"":""MultiPoint"",""coordinates"":[]}"
00030000000000000ce6,South Dakota,Pennington,"{""type"":""MultiPoint"",""coordinates"":[]}"
00030000000000000ce7,South Dakota,Perkins,"{""type"":""MultiPoint"",""coordinates"":[]}"
00030000000000000ce8,South Dakota,Potter,"{""type"":""MultiPoint"",""coordinates"":[]}"
00030000000000000ce9,South Dakota,Roberts,"{""type"":""MultiPoint"",""coordinates"":[]}"
00030000000000000cea,South Dakota,Spink,"{""type"":""MultiPoint"",""coordinates"":[]}"
00030000000000000ceb,South Dakota,Stanley,"{""type"":""MultiPoint"",""coordinates"":[]}"
00030000000000000cec,South Dakota,Sully,"{""type"":""MultiPoint"",""coordinates"":[]}"
00030000000000000ced,South Dakota,Walworth,"{""type"":""MultiPoint"",""coordinates"":[]}"
00030000000000000cee,South Dakota,Ziebach,"{""type"":""MultiPoint"",""coordinates"":[]}"
000300000000000003d2,Washington,Adams,"{""type"":""MultiPoint"",""coordinates"":[]}"
000300000000000003d3,Washington,Asotin,"{""type"":""MultiPoint"",""coordinates"":[]}"
000300000000000003d4,Washington,Benton,"{""type"":""MultiPoint"",""coordinates"":[]}"
000300000000000003d5,Washington,Chelan,"{""type"":""MultiPoint"",""coordinates"":[]}"
000300000000000003d6,Washington,Clallam,"{""type"":""MultiPoint"",""coordinates"":[]}"
000300000000000003d7,Washington,Clark,"{""type"":""MultiPoint"",""coordinates"":[]}"
000300000000000003d8,Washington,Columbia,"{""type"":""MultiPoint"",""coordinates"":[]}"
000300000000000003d9,Washington,Cowlitz,"{""type"":""MultiPoint"",""coordinates"":[]}"
000300000000000003da,Washington,Douglas,"{""type"":""MultiPoint"",""coordinates"":[]}"
000300000000000003db,Washington,Ferry,"{""type"":""MultiPoint"",""coordinates"":[]}"
000300000000000003dc,Washington,Franklin,"{""type"":""MultiPoint"",""coordinates"":[]}"
000300000000000003dd,Washington,Garfield,"{""type"":""MultiPoint"",""coordinates"":[]}"
000300000000000003de,Washington,Grant,"{""type"":""MultiPoint"",""coordinates"":[]}"
000300000000000003df,Washington,Grays Harbor,"{""type"":""MultiPoint"",""coordinates"":[]}"
000300000000000003e0,Washington,Island,"{""type"":""MultiPoint"",""coordinates"":[]}"
000300000000000003e1,Washington,Jefferson,"{""type"":""MultiPoint"",""coordinates"":[]}"
000300000000000003e2,Washington,King,"{""type"":""MultiPoint"",""coordinates"":[]}"
000300000000000003e3,Washington,Kitsap,"{""type"":""MultiPoint"",""coordinates"":[]}"
000300000000000003e4,Washington,Kittitas,"{""type"":""MultiPoint"",""coordinates"":[]}"
000300000000000003e5,Washington,Klickitat,"{""type"":""MultiPoint"",""coordinates"":[]}"
000300000000000003e6,Washington,Lewis,"{""type"":""MultiPoint"",""coordinates"":[]}"
000300000000000003e7,Washington,Lincoln,"{""type"":""MultiPoint"",""coordinates"":[]}"
000300000000000003e8,Washington,Mason,"{""type"":""MultiPoint"",""coordinates"":[]}"
000300000000000003e9,Washington,Okanogan,"{""type"":""MultiPoint"",""coordinates"":[]}"
000300000000000003ea,Washington,Pacific,"{""type"":""MultiPoint"",""coordinates"":[]}"
000300000000000003eb,Washington,Pend Oreille,"{""type"":""MultiPoint"",""coordinates"":[]}"
000300000000000003ec,Washington,Pierce,"{""type"":""MultiPoint"",""coordinates"":[]}"
000300000000000003ed,Washington,San Juan,"{""type"":""MultiPoint"",""coordinates"":[]}"
000300000000000003ee,Washington,Skagit,"{""type"":""MultiPoint"",""coordinates"":[]}"
000300000000000003ef,Washington,Skamania,"{""type"":""MultiPoint"",""coordinates"":[]}"
000300000000000003f0,Washington,Snohomish,"{""type"":""MultiPoint"",""coordinates"":[]}"
000300000000000003f1,Washington,Spokane,"{""type"":""MultiPoint"",""coordinates"":[]}"
000300000000000003f2,Washington,Stevens,"{""type"":""MultiPoint"",""coordinates"":[]}"
000300000000000003f3,Washington,Thurston,"{""type"":""MultiPoint"",""coordinates"":[]}"
000300000000000003f4,Washington,Wahkiakum,"{""type"":""MultiPoint"",""coordinates"":[]}"
000300000000000003f5,Washington,Walla Walla,"{""type"":""MultiPoint"",""coordinates"":[]}"
000300000000000003f6,Washington,Whatcom,"{""type"":""MultiPoint"",""coordinates"":[]}"
000300000000000003f7,Washington,Whitman,"{""type"":""MultiPoint"",""coordinates"":[]}"
000300000000000003f8,Washington,Yakima,"{""type"":""MultiPoint"",""coordinates"":[]}"
000300000000000003f9,Wisconsin,Ashland,"{""type"":""MultiPoint"",""coordinates"":[]}"
000300000000000003fa,Wisconsin,Barron,"{""type"":""MultiPoint"",""coordinates"":[]}"
000300000000000003fb,Wisconsin,Bayfield,"{""type"":""MultiPoint"",""coordinates"":[]}"
000300000000000003fc,Wisconsin,Burnett,"{""type"":""MultiPoint"",""coordinates"":[]}"
000300000000000003fd,Wisconsin,Chippewa,"{""type"":""MultiPoint"",""coordinates"":[]}"
000300000000000003fe,Wisconsin,Clark,"{""type"":""MultiPoint"",""coordinates"":[]}"
000300000000000003ff,Wisconsin,Douglas,"{""type"":""MultiPoint"",""coordinates"":[]}"
00030000000000000400,Wisconsin,Dunn,"{""type"":""MultiPoint"",""coordinates"":[]}"
00030000000000000401,Wisconsin,Iron,"{""type"":""MultiPoint"",""coordinates"":[]}"
00030000000000000402,Wisconsin,Lincoln,"{""type"":""MultiPoint"",""coordinates"":[]}"
00030000000000000403,Wisconsin,Marathon,"{""type"":""MultiPoint"",""coordinates"":[]}"
00030000000000000404,Wisconsin,Oneida,"{""type"":""MultiPoint"",""coordinates"":[]}"
00030000000000000405,Wisconsin,Polk,"{""type"":""MultiPoint"",""coordinates"":[]}"
00030000000000000406,Wisconsin,Price,"{""type"":""MultiPoint"",""coordinates"":[]}"
00030000000000000407,Wisconsin,Rusk,"{""type"":""MultiPoint"",""coordinates"":[]}"
00030000000000000408,Wisconsin,Sawyer,"{""type"":""MultiPoint"",""coordinates"":[]}"
00030000000000000409,Wisconsin,St. Croix,"{""type"":""MultiPoint"",""coordinates"":[]}"
0003000000000000040a,Wisconsin,Taylor,"{""type"":""MultiPoint"",""coordinates"":[]}"
0003000000000000040b,Wisconsin,Vilas,"{""type"":""MultiPoint"",""coordinates"":[]}"
0003000000000000040c,Wisconsin,Washburn,"{""type"":""MultiPoint"",""coordinates"":[]}"
00040000000000000492,Arizona,Apache,"{""type"":""MultiPoint"",""coordinates"":[]}"
00040000000000000493,Arizona,Cochise,"{""type"":""MultiPoint"",""coordinates"":[]}"
00040000000000000494,Arizona,Coconino,"{""type"":""MultiPoint"",""coordinates"":[]}"
00040000000000000495,Arizona,Gila,"{""type"":""MultiPoint"",""coordinates"":[]}"
00040000000000000496,Arizona,Graham,"{""type"":""MultiPoint"",""coordinates"":[]}"
00040000000000000497,Arizona,Greenlee,"{""type"":""MultiPoint"",""coordinates"":[]}"
00040000000000000498,Arizona,La Paz,"{""type"":""MultiPoint"",""coordinates"":[]}"
00040000000000000499,Arizona,Maricopa,"{""type"":""MultiPoint"",""coordinates"":[]}"
0004000000000000049a,Arizona,Mohave,"{""type"":""MultiPoint"",""coordinates"":[]}"
0004000000000000049b,Arizona,Navajo,"{""type"":""MultiPoint"",""coordinates"":[]}"
0004000000000000049c,Arizona,Pima,"{""type"":""MultiPoint"",""coordinates"":[]}"
0004000000000000049d,Arizona,Pinal,"{""type"":""MultiPoint"",""coordinates"":[]}"
0004000000000000049e,Arizona,Santa Cruz,"{""type"":""MultiPoint"",""coordinates"":[]}"
0004000000000000049f,Arizona,Yavapai,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000004a0,Arizona,Yuma,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000004a1,Arkansas,Arkansas,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000004a2,Arkansas,Ashley,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000004a3,Arkansas,Baxter,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000004a4,Arkansas,Benton,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000004a5,Arkansas,Boone,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000004a6,Arkansas,Bradley,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000004a7,Arkansas,Calhoun,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000004a8,Arkansas,Carroll,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000004a9,Arkansas,Chicot,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000004aa,Arkansas,Clark,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000004ab,Arkansas,Clay,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000004ac,Arkansas,Cleburne,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000004ad,Arkansas,Cleveland,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000004ae,Arkansas,Columbia,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000004af,Arkansas,Conway,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000004b0,Arkansas,Craighead,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000004b1,Arkansas,Crawford,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000004b2,Arkansas,Crittenden,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000004b3,Arkansas,Cross,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000004b4,Arkansas,Dallas,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000004b5,Arkansas,Desha,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000004b6,Arkansas,Drew,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000004b7,Arkansas,Faulkner,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000004b8,Arkansas,Franklin,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000004b9,Arkansas,Fulton,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000004ba,Arkansas,Garland,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000004bb,Arkansas,Grant,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000004bc,Arkansas,Greene,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000004bd,Arkansas,Hempstead,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000004be,Arkansas,Hot Spring,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000004bf,Arkansas,Howard,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000004c0,Arkansas,Independence,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000004c1,Arkansas,Izard,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000004c2,Arkansas,Jackson,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000004c3,Arkansas,Jefferson,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000004c4,Arkansas,Johnson,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000004c5,Arkansas,Lafayette,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000004c6,Arkansas,Lawrence,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000004c7,Arkansas,Lee,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000004c8,Arkansas,Lincoln,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000004c9,Arkansas,Little River,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000004ca,Arkansas,Logan,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000004cb,Arkansas,Lonoke,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000004cc,Arkansas,Madison,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000004cd,Arkansas,Marion,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000004ce,Arkansas,Miller,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000004cf,Arkansas,Mississippi,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000004d0,Arkansas,Monroe,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000004d1,Arkansas,Montgomery,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000004d2,Arkansas,Nevada,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000004d3,Arkansas,Newton,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000004d4,Arkansas,Ouachita,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000004d5,Arkansas,Perry,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000004d6,Arkansas,Phillips,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000004d7,Arkansas,Pike,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000004d8,Arkansas,Poinsett,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000004d9,Arkansas,Polk,"{""type"":""MultiPoint"",""coordinates"":[]}"
