,index,NAME,result,year,0,1,2,3,4,5,6,7,8,9,10
165,165,Shasta,"[{""change"":0,""sum"":9.810360223865387E9},{""change"":1,""sum"":4.261925153439331E7},{""change"":2,""sum"":7151552.641670227},{""change"":3,""sum"":708817.2317199707},{""change"":4,""sum"":4818081.173744202},{""change"":5,""sum"":2.1524465802474976E7},{""change"":6,""sum"":2.0106461624916077E7},{""change"":7,""sum"":4457797.638809204},{""change"":8,""sum"":1884072.4525985718},{""change"":9,""sum"":6570732.006469727},{""change"":10,""sum"":4.454008821598053E7}]",2020,9810360223.865387,42619251.53439331,7151552.641670227,708817.2317199707,4818081.173744202,21524465.802474976,20106461.624916077,4457797.638809204,1884072.4525985718,6570732.006469727,44540088.21598053
166,166,Sierra,"[{""change"":0,""sum"":2.4866915592956924E9},{""change"":1,""sum"":487946.6070175171},{""change"":2,""sum"":123529.02209472656},{""change"":3,""sum"":34980.73986816406},{""change"":4,""sum"":184077.30766296387},{""change"":5,""sum"":1240067.6524887085},{""change"":6,""sum"":237777.02296447754},{""change"":7,""sum"":59056.205505371094},{""change"":8,""sum"":2698.1755142211914},{""change"":9,""sum"":1878376.904701233},{""change"":10,""sum"":1056620.3608169556}]",2020,2486691559.2956924,487946.6070175171,123529.02209472656,34980.73986816406,184077.30766296387,1240067.6524887085,237777.02296447754,59056.205505371094,2698.1755142211914,1878376.904701233,1056620.3608169556
167,167,Solano,"[{""change"":0,""sum"":2.0741100587874603E9},{""change"":1,""sum"":2.5629473831718445E7},{""change"":2,""sum"":4.268167022795868E7},{""change"":3,""sum"":2411548.858695984},{""change"":4,""sum"":5422163.235031128},{""change"":5,""sum"":1.763254517047119E7},{""change"":6,""sum"":6942088.5076828},{""change"":7,""sum"":2982229.22290802},{""change"":8,""sum"":833001.6165618896},{""change"":9,""sum"":1.406812786050415E7},{""change"":10,""sum"":4533613.871795654}]",2020,2074110058.7874603,25629473.831718445,42681670.22795868,2411548.858695984,5422163.235031128,17632545.17047119,6942088.5076828,2982229.22290802,833001.6165618896,14068127.86050415,4533613.871795654
168,168,Sonoma,"[{""change"":0,""sum"":4.0240157487332E9},{""change"":1,""sum"":3.005000517010498E7},{""change"":2,""sum"":1.747736292731476E7},{""change"":3,""sum"":255791.43922424316},{""change"":4,""sum"":3031159.8969802856},{""change"":5,""sum"":1.2046538092758179E7},{""change"":6,""sum"":4504095.943435669},{""change"":7,""sum"":5491099.086753845},{""change"":8,""sum"":480068.14488220215},{""change"":9,""sum"":9072397.760780334},{""change"":10,""sum"":8896022.406410217}]",2020,4024015748.7332,30050005.17010498,17477362.92731476,255791.43922424316,3031159.8969802856,12046538.092758179,4504095.943435669,5491099.086753845,480068.14488220215,9072397.760780334,8896022.406410217
169,169,Stanislaus,"[{""change"":0,""sum"":3.6969000157257996E9},{""change"":1,""sum"":2.545096961542511E7},{""change"":2,""sum"":1.25027326514328E8},{""change"":3,""sum"":328836.20780181885},{""change"":4,""sum"":1.934971164631653E7},{""change"":5,""sum"":1.798742059449768E7},{""change"":6,""sum"":5850692.867141724},{""change"":7,""sum"":2511093.0283050537},{""change"":8,""sum"":131421.56687164307},{""change"":9,""sum"":2.3418989709129333E7},{""change"":10,""sum"":5010387.364631653}]",2020,3696900015.7257996,25450969.61542511,125027326.514328,328836.20780181885,19349711.64631653,17987420.59449768,5850692.867141724,2511093.0283050537,131421.56687164307,23418989.709129333,5010387.364631653
170,170,Sutter,"[{""change"":0,""sum"":1.5116983467787247E9},{""change"":1,""sum"":4571565.883880615},{""change"":2,""sum"":8039166.697471619},{""change"":3,""sum"":174783.8627243042},{""change"":4,""sum"":5011284.815551758},{""change"":5,""sum"":3408471.129753113},{""change"":6,""sum"":6063309.835845947},{""change"":7,""sum"":4890549.264968872},{""change"":8,""sum"":234123.03079986572},{""change"":9,""sum"":2.8850375300125122E7},{""change"":10,""sum"":3046147.2417297363}]",2020,1511698346.7787247,4571565.883880615,8039166.697471619,174783.8627243042,5011284.815551758,3408471.129753113,6063309.835845947,4890549.264968872,234123.03079986572,28850375.300125122,3046147.2417297363
171,171,Tehama,"[{""change"":0,""sum"":7.428812736633064E9},{""change"":1,""sum"":3.2644938342933655E7},{""change"":2,""sum"":1.2067384403240967E8},{""change"":3,""sum"":119687.38101959229},{""change"":4,""sum"":3827582.1309127808},{""change"":5,""sum"":5.2183432508125305E7},{""change"":6,""sum"":8180557.152275085},{""change"":7,""sum"":2728990.527282715},{""change"":8,""sum"":343963.3741378784},{""change"":9,""sum"":1.3128851980827332E7},{""change"":10,""sum"":9349068.04082489}]",2020,7428812736.633064,32644938.342933655,120673844.03240967,119687.38101959229,3827582.1309127808,52183432.508125305,8180557.152275085,2728990.527282715,343963.3741378784,13128851.980827332,9349068.04082489
172,172,Trinity,"[{""change"":0,""sum"":8.192481567609123E9},{""change"":1,""sum"":6185877.969680786},{""change"":2,""sum"":302431.76557922363},{""change"":3,""sum"":5604.392608642578},{""change"":4,""sum"":93673.62155914307},{""change"":5,""sum"":2437003.3692321777},{""change"":6,""sum"":9.275701957209015E7},{""change"":7,""sum"":797420.7967147827},{""change"":8,""sum"":69254.61316680908},{""change"":9,""sum"":14911.733520507812},{""change"":10,""sum"":1.250979757183075E7}]",2020,8192481567.609123,6185877.969680786,302431.76557922363,5604.392608642578,93673.62155914307,2437003.3692321777,92757019.57209015,797420.7967147827,69254.61316680908,14911.733520507812,12509797.57183075
173,173,Tuolumne,"[{""change"":0,""sum"":5.858878599365913E9},{""change"":1,""sum"":1.0425839716125488E7},{""change"":2,""sum"":2995593.1393737793},{""change"":3,""sum"":6493.121444702148},{""change"":4,""sum"":47975.36008453369},{""change"":5,""sum"":8608159.946792603},{""change"":6,""sum"":3559659.3079681396},{""change"":7,""sum"":590387.5275726318},{""change"":9,""sum"":72760.54515838623},{""change"":10,""sum"":5614949.651283264}]",2020,5858878599.365913,10425839.716125488,2995593.1393737793,6493.121444702148,47975.36008453369,8608159.946792603,3559659.3079681396,590387.5275726318,,72760.54515838623,5614949.651283264
174,174,Yolo,"[{""change"":0,""sum"":2.4893979470764847E9},{""change"":1,""sum"":1.2398116597351074E7},{""change"":2,""sum"":7.201385501889038E7},{""change"":3,""sum"":1004387.8516311646},{""change"":4,""sum"":8338772.207550049},{""change"":5,""sum"":2.882846676347351E7},{""change"":6,""sum"":6265881.648216248},{""change"":7,""sum"":4697450.811393738},{""change"":8,""sum"":1313807.4743118286},{""change"":9,""sum"":2.2732485247917175E7},{""change"":10,""sum"":3947846.6788253784}]",2020,2489397947.0764847,12398116.597351074,72013855.01889038,1004387.8516311646,8338772.207550049,28828466.76347351,6265881.648216248,4697450.811393738,1313807.4743118286,22732485.247917175,3947846.6788253784
175,175,Yuba,"[{""change"":0,""sum"":1.6287617324465103E9},{""change"":1,""sum"":7644070.905990601},{""change"":2,""sum"":3109093.4992599487},{""change"":3,""sum"":116346.39047241211},{""change"":4,""sum"":1894457.324684143},{""change"":5,""sum"":5894475.520805359},{""change"":6,""sum"":4308689.492721558},{""change"":7,""sum"":4346734.227737427},{""change"":8,""sum"":124047.52561950684},{""change"":9,""sum"":7753743.491119385},{""change"":10,""sum"":4014289.9708328247}]",2020,1628761732.4465103,7644070.905990601,3109093.4992599487,116346.39047241211,1894457.324684143,5894475.520805359,4308689.492721558,4346734.227737427,124047.52561950684,7753743.491119385,4014289.9708328247
176,176,Del Norte,"[{""change"":0,""sum"":2.6175274512735977E9},{""change"":1,""sum"":3018751.052330017},{""change"":2,""sum"":567224.9264526367},{""change"":3,""sum"":64636.9573135376},{""change"":4,""sum"":162692.82848358154},{""change"":5,""sum"":2456111.6495056152},{""change"":6,""sum"":399457.46044158936},{""change"":7,""sum"":139080.6859664917},{""change"":8,""sum"":42623.87664794922},{""change"":9,""sum"":73042.05850219727},{""change"":10,""sum"":966429.0420074463}]",2021,2617527451.2735977,3018751.052330017,567224.9264526367,64636.9573135376,162692.82848358154,2456111.6495056152,399457.46044158936,139080.6859664917,42623.87664794922,73042.05850219727,966429.0420074463
177,177,Humboldt,"[{""change"":0,""sum"":9.25460430088552E9},{""change"":1,""sum"":7429646.778755188},{""change"":2,""sum"":2014487.9297561646},{""change"":3,""sum"":400.26361083984375},{""change"":4,""sum"":624453.3714447021},{""change"":5,""sum"":4471284.644081116},{""change"":6,""sum"":3871297.717071533},{""change"":7,""sum"":7042148.765571594},{""change"":8,""sum"":239463.8970413208},{""change"":9,""sum"":943845.3239822388},{""change"":10,""sum"":4308392.336669922}]",2021,9254604300.88552,7429646.778755188,2014487.9297561646,400.26361083984375,624453.3714447021,4471284.644081116,3871297.717071533,7042148.765571594,239463.8970413208,943845.3239822388,4308392.336669922
178,178,Modoc,"[{""change"":0,""sum"":1.0430051846506119E10},{""change"":1,""sum"":1.8050768860946655E7},{""change"":2,""sum"":216993.79957580566},{""change"":3,""sum"":2318656.141899109},{""change"":4,""sum"":2.222997135796585E8},{""change"":5,""sum"":9.721194970064545E7},{""change"":6,""sum"":1838577.8935089111},{""change"":7,""sum"":1.4216212077186584E7},{""change"":8,""sum"":2269317.8408050537},{""change"":9,""sum"":1.7619833967781067E7},{""change"":10,""sum"":8.068753063072968E7}]",2021,10430051846.506119,18050768.860946655,216993.79957580566,2318656.141899109,222299713.5796585,97211949.70064545,1838577.8935089111,14216212.077186584,2269317.8408050537,17619833.967781067,80687530.63072968
179,179,Siskiyou,"[{""change"":0,""sum"":1.6080543703085075E10},{""change"":1,""sum"":5.360425901081085E7},{""change"":2,""sum"":3962481.507789612},{""change"":3,""sum"":1419114.151550293},{""change"":4,""sum"":9.202339820481873E7},{""change"":5,""sum"":5.880021808351135E7},{""change"":6,""sum"":6291953.485435486},{""change"":7,""sum"":2.265201740359497E7},{""change"":8,""sum"":991895.1706314087},{""change"":9,""sum"":3.3146109484222412E7},{""change"":10,""sum"":8.622339276746368E7}]",2021,16080543703.085075,53604259.01081085,3962481.507789612,1419114.151550293,92023398.20481873,58800218.08351135,6291953.485435486,22652017.40359497,991895.1706314087,33146109.484222412,86223392.76746368
180,180,Alameda,"[{""change"":0,""sum"":1.8131944506614685E9},{""change"":1,""sum"":1428463.1465148926},{""change"":2,""sum"":1273131.9182281494},{""change"":3,""sum"":140883.57833099365},{""change"":4,""sum"":1798134.4061431885},{""change"":5,""sum"":3446461.703125},{""change"":6,""sum"":3.0524942968833923E7},{""change"":7,""sum"":6.27098285644989E7},{""change"":8,""sum"":233128.69873809814},{""change"":9,""sum"":7752511.01197052},{""change"":10,""sum"":2577424.4471206665}]",2021,1813194450.6614685,1428463.1465148926,1273131.9182281494,140883.57833099365,1798134.4061431885,3446461.703125,30524942.968833923,62709828.5644989,233128.69873809814,7752511.01197052,2577424.4471206665
181,181,Alpine,"[{""change"":0,""sum"":1.9188187977704926E9},{""change"":1,""sum"":1674396.2461547852},{""change"":2,""sum"":10887.854141235352},{""change"":3,""sum"":9888.362800598145},{""change"":4,""sum"":675933.7501907349},{""change"":5,""sum"":3034436.692527771},{""change"":6,""sum"":3595.9194564819336},{""change"":7,""sum"":138840.6992034912},{""change"":9,""sum"":40854.510314941406},{""change"":10,""sum"":438883.80266571045}]",2021,1918818797.7704926,1674396.2461547852,10887.854141235352,9888.362800598145,675933.7501907349,3034436.692527771,3595.9194564819336,138840.6992034912,,40854.510314941406,438883.80266571045
182,182,Amador,"[{""change"":0,""sum"":1.547907998763794E9},{""change"":1,""sum"":1381631.5814819336},{""change"":2,""sum"":1316149.0060958862},{""change"":4,""sum"":216696.12125396729},{""change"":5,""sum"":1588559.16015625},{""change"":6,""sum"":1.0245785538162231E7},{""change"":7,""sum"":5100655.3483810425},{""change"":8,""sum"":21100.32038116455},{""change"":9,""sum"":647087.9337921143},{""change"":10,""sum"":983689.8146209717}]",2021,1547907998.763794,1381631.5814819336,1316149.0060958862,,216696.12125396729,1588559.16015625,10245785.538162231,5100655.3483810425,21100.32038116455,647087.9337921143,983689.8146209717
183,183,Butte,"[{""change"":0,""sum"":4.2480583095350876E9},{""change"":1,""sum"":1.3156342080070496E7},{""change"":2,""sum"":2600134.0141067505},{""change"":3,""sum"":102249.08539581299},{""change"":4,""sum"":7023828.163253784},{""change"":5,""sum"":8602524.639144897},{""change"":6,""sum"":2.0910539863830566E7},{""change"":7,""sum"":1.595332605820465E7},{""change"":8,""sum"":303562.2104034424},{""change"":9,""sum"":1.6632705465133667E7},{""change"":10,""sum"":1.043007997719574E7}]",2021,4248058309.5350876,13156342.080070496,2600134.0141067505,102249.08539581299,7023828.163253784,8602524.639144897,20910539.863830566,15953326.05820465,303562.2104034424,16632705.465133667,10430079.97719574
184,184,Calaveras,"[{""change"":0,""sum"":2.646803584244133E9},{""change"":1,""sum"":2020960.1507644653},{""change"":2,""sum"":2048978.7152786255},{""change"":3,""sum"":300.00636291503906},{""change"":4,""sum"":214065.7925415039},{""change"":5,""sum"":5209835.792541504},{""change"":6,""sum"":1.5002693313957214E7},{""change"":7,""sum"":1.1114442302635193E7},{""change"":8,""sum"":800.0192260742188},{""change"":9,""sum"":971877.890914917},{""change"":10,""sum"":2233261.3362350464}]",2021,2646803584.244133,2020960.1507644653,2048978.7152786255,300.00636291503906,214065.7925415039,5209835.792541504,15002693.313957214,11114442.302635193,800.0192260742188,971877.890914917,2233261.3362350464
185,185,Colusa,"[{""change"":0,""sum"":2.8613742338538666E9},{""change"":1,""sum"":4173545.101135254},{""change"":2,""sum"":415788.16081237793},{""change"":3,""sum"":175614.19003295898},{""change"":4,""sum"":2.1341810371376038E7},{""change"":5,""sum"":2602353.60622406},{""change"":6,""sum"":2.765836076992035E7},{""change"":7,""sum"":5.622016458596802E7},{""change"":8,""sum"":571669.592918396},{""change"":9,""sum"":1.264294559575653E7},{""change"":10,""sum"":7775810.514083862}]",2021,2861374233.8538666,4173545.101135254,415788.16081237793,175614.19003295898,21341810.371376038,2602353.60622406,27658360.76992035,56220164.58596802,571669.592918396,12642945.59575653,7775810.514083862
186,186,Contra Costa,"[{""change"":0,""sum"":1.7854268528185654E9},{""change"":1,""sum"":4336964.928436279},{""change"":2,""sum"":1367586.6841430664},{""change"":3,""sum"":82644.33290100098},{""change"":4,""sum"":4683807.08241272},{""change"":5,""sum"":3876522.590950012},{""change"":6,""sum"":3.782955556147766E7},{""change"":7,""sum"":6.202687960128784E7},{""change"":8,""sum"":1462171.408958435},{""change"":9,""sum"":1.4651556570960999E7},{""change"":10,""sum"":2868831.943321228}]",2021,1785426852.8185654,4336964.928436279,1367586.6841430664,82644.33290100098,4683807.08241272,3876522.590950012,37829555.56147766,62026879.60128784,1462171.408958435,14651556.570960999,2868831.943321228
187,187,El Dorado,"[{""change"":0,""sum"":4.579410791994804E9},{""change"":1,""sum"":5561755.615272522},{""change"":2,""sum"":2317184.8641433716},{""change"":3,""sum"":200.02529907226562},{""change"":4,""sum"":333416.4541091919},{""change"":5,""sum"":5190794.962585449},{""change"":6,""sum"":2.5577619038116455E7},{""change"":7,""sum"":5944263.191955566},{""change"":9,""sum"":369906.7525024414},{""change"":10,""sum"":1903459.8296051025}]",2021,4579410791.994804,5561755.615272522,2317184.8641433716,200.02529907226562,333416.4541091919,5190794.962585449,25577619.038116455,5944263.191955566,,369906.7525024414,1903459.8296051025
188,188,Glenn,"[{""change"":0,""sum"":3.152302884708359E9},{""change"":1,""sum"":4556066.963668823},{""change"":2,""sum"":840078.9184265137},{""change"":3,""sum"":121486.88049316406},{""change"":4,""sum"":1.0753451731987E7},{""change"":5,""sum"":4544921.641769409},{""change"":6,""sum"":7.460843262089539E7},{""change"":7,""sum"":1.3118945952378082E8},{""change"":8,""sum"":239666.11228179932},{""change"":9,""sum"":1.9183813956977844E7},{""change"":10,""sum"":3.850654848223114E7}]",2021,3152302884.708359,4556066.963668823,840078.9184265137,121486.88049316406,10753451.731987,4544921.641769409,74608432.62089539,131189459.52378082,239666.11228179932,19183813.956977844,38506548.48223114
189,189,Lake,"[{""change"":0,""sum"":3.392916069581215E9},{""change"":1,""sum"":9015279.666381836},{""change"":2,""sum"":1606461.7841567993},{""change"":3,""sum"":73557.26592254639},{""change"":4,""sum"":1335950.3797836304},{""change"":5,""sum"":9064075.69178009},{""change"":6,""sum"":6465520.934356689},{""change"":7,""sum"":1.2098579089683533E7},{""change"":8,""sum"":207161.37342071533},{""change"":9,""sum"":2025089.4626846313},{""change"":10,""sum"":8387163.511894226}]",2021,3392916069.581215,9015279.666381836,1606461.7841567993,73557.26592254639,1335950.3797836304,9064075.69178009,6465520.934356689,12098579.089683533,207161.37342071533,2025089.4626846313,8387163.511894226
190,190,Lassen,"[{""change"":0,""sum"":1.1713501432168785E10},{""change"":1,""sum"":1.0615071285232544E7},{""change"":2,""sum"":212141.60144805908},{""change"":3,""sum"":2361065.8390045166},{""change"":4,""sum"":3.2280850975823975E8},{""change"":5,""sum"":4.759651329029083E7},{""change"":6,""sum"":580023.4099807739},{""change"":7,""sum"":1.6943821361701965E7},{""change"":8,""sum"":3128614.4791793823},{""change"":9,""sum"":2.279208910357666E7},{""change"":10,""sum"":8.448757468126678E7}]",2021,11713501432.168785,10615071.285232544,212141.60144805908,2361065.8390045166,322808509.75823975,47596513.29029083,580023.4099807739,16943821.361701965,3128614.4791793823,22792089.10357666,84487574.68126678
191,191,Madera,"[{""change"":0,""sum"":5.478881864644211E9},{""change"":1,""sum"":9761477.848678589},{""change"":2,""sum"":1620424.5099487305},{""change"":3,""sum"":165786.68090057373},{""change"":4,""sum"":2.997136655836487E7},{""change"":5,""sum"":8972718.38684845},{""change"":6,""sum"":1.6652529755012512E7},{""change"":7,""sum"":1.548288910621643E7},{""change"":8,""sum"":13390.079803466797},{""change"":9,""sum"":1.0915391985984802E7},{""change"":10,""sum"":4618878.551475525}]",2021,5478881864.644211,9761477.848678589,1620424.5099487305,165786.68090057373,29971366.55836487,8972718.38684845,16652529.755012512,15482889.10621643,13390.079803466797,10915391.985984802,4618878.551475525
192,192,Marin,"[{""change"":0,""sum"":1.334219260094864E9},{""change"":1,""sum"":2882903.38646698},{""change"":2,""sum"":798829.6708450317},{""change"":3,""sum"":44733.94143676758},{""change"":4,""sum"":199953.07083129883},{""change"":5,""sum"":2819265.1363830566},{""change"":6,""sum"":8459219.487434387},{""change"":7,""sum"":6291933.076652527},{""change"":8,""sum"":676014.1049346924},{""change"":9,""sum"":1134978.215309143},{""change"":10,""sum"":2399094.344055176}]",2021,1334219260.094864,2882903.38646698,798829.6708450317,44733.94143676758,199953.07083129883,2819265.1363830566,8459219.487434387,6291933.076652527,676014.1049346924,1134978.215309143,2399094.344055176
193,193,Mariposa,"[{""change"":0,""sum"":3.7119626320845795E9},{""change"":1,""sum"":2906758.996498108},{""change"":2,""sum"":324338.3003921509},{""change"":4,""sum"":30576.593170166016},{""change"":5,""sum"":3463642.233734131},{""change"":6,""sum"":1.2340663957313538E7},{""change"":7,""sum"":5.334264443662262E7},{""change"":9,""sum"":365413.55435180664},{""change"":10,""sum"":3949664.1176757812}]",2021,3711962632.0845795,2906758.996498108,324338.3003921509,,30576.593170166016,3463642.233734131,12340663.957313538,53342644.43662262,,365413.55435180664,3949664.1176757812
194,194,Mendocino,"[{""change"":0,""sum"":9.049518881263245E9},{""change"":1,""sum"":7509358.929168701},{""change"":2,""sum"":2164185.9200057983},{""change"":3,""sum"":10608.257331848145},{""change"":4,""sum"":456457.6874923706},{""change"":5,""sum"":9179836.534812927},{""change"":6,""sum"":7349522.437408447},{""change"":7,""sum"":1.0692507653915405E7},{""change"":8,""sum"":138507.6580657959},{""change"":9,""sum"":2083244.9249649048},{""change"":10,""sum"":8964972.017845154}]",2021,9049518881.263245,7509358.929168701,2164185.9200057983,10608.257331848145,456457.6874923706,9179836.534812927,7349522.437408447,10692507.653915405,138507.6580657959,2083244.9249649048,8964972.017845154
195,195,Merced,"[{""change"":0,""sum"":4.750551173478424E9},{""change"":1,""sum"":2828346.068710327},{""change"":2,""sum"":1021780.3141555786},{""change"":3,""sum"":1021283.85496521},{""change"":4,""sum"":4.384809784976959E7},{""change"":5,""sum"":2366309.363861084},{""change"":6,""sum"":2.623196524295807E7},{""change"":7,""sum"":2.140686296698761E8},{""change"":8,""sum"":881439.8156356812},{""change"":9,""sum"":3.726346991895294E7},{""change"":10,""sum"":4.423771519937897E7}]",2021,4750551173.478424,2828346.068710327,1021780.3141555786,1021283.85496521,43848097.84976959,2366309.363861084,26231965.24295807,214068629.6698761,881439.8156356812,37263469.91895294,44237715.19937897
196,196,Mono,"[{""change"":0,""sum"":7.961281348899849E9},{""change"":1,""sum"":256191.05171203613},{""change"":2,""sum"":70270.1318283081},{""change"":3,""sum"":32512.084228515625},{""change"":4,""sum"":1.0852682192308044E8},{""change"":5,""sum"":3.0780357766784668E7},{""change"":6,""sum"":80203.80493927002},{""change"":7,""sum"":580423.8663711548},{""change"":8,""sum"":403380.785446167},{""change"":9,""sum"":3005254.888999939},{""change"":10,""sum"":6531329.7253341675}]",2021,7961281348.899849,256191.05171203613,70270.1318283081,32512.084228515625,108526821.92308044,30780357.766784668,80203.80493927002,580423.8663711548,403380.785446167,3005254.888999939,6531329.7253341675
197,197,Monterey,"[{""change"":0,""sum"":7.644575132247154E9},{""change"":1,""sum"":4689538.392379761},{""change"":2,""sum"":496699.9328842163},{""change"":3,""sum"":209703.36501312256},{""change"":4,""sum"":4.20626428159256E7},{""change"":5,""sum"":1.2012397414535522E7},{""change"":6,""sum"":7.859179273647308E7},{""change"":7,""sum"":5.72350951818779E8},{""change"":8,""sum"":7160258.372039795},{""change"":9,""sum"":4.3500938355140686E7},{""change"":10,""sum"":1.7839175192806244E8}]",2021,7644575132.247154,4689538.392379761,496699.9328842163,209703.36501312256,42062642.8159256,12012397.414535522,78591792.73647308,572350951.818779,7160258.372039795,43500938.355140686,178391751.92806244
198,198,Napa,"[{""change"":0,""sum"":1.984534467216545E9},{""change"":1,""sum"":3611717.888687134},{""change"":2,""sum"":1379482.7573013306},{""change"":3,""sum"":44932.05564880371},{""change"":4,""sum"":1155434.5517120361},{""change"":5,""sum"":4484411.677230835},{""change"":6,""sum"":1.5453677762802124E7},{""change"":7,""sum"":8800635.907615662},{""change"":8,""sum"":997708.4908294678},{""change"":9,""sum"":7797985.7595825195},{""change"":10,""sum"":1.4137688845489502E7}]",2021,1984534467.216545,3611717.888687134,1379482.7573013306,44932.05564880371,1155434.5517120361,4484411.677230835,15453677.762802124,8800635.907615662,997708.4908294678,7797985.7595825195,14137688.845489502
199,199,Nevada,"[{""change"":0,""sum"":2.49836449043557E9},{""change"":1,""sum"":8224097.622573853},{""change"":2,""sum"":1469741.9134597778},{""change"":4,""sum"":30103.980003356934},{""change"":5,""sum"":4353296.653541565},{""change"":6,""sum"":8513003.41078186},{""change"":7,""sum"":683016.0766601562},{""change"":9,""sum"":72113.19507598877},{""change"":10,""sum"":416851.0652542114}]",2021,2498364490.43557,8224097.622573853,1469741.9134597778,,30103.980003356934,4353296.653541565,8513003.41078186,683016.0766601562,,72113.19507598877,416851.0652542114
200,200,Placer,"[{""change"":0,""sum"":3.8314175826923065E9},{""change"":1,""sum"":8920355.943832397},{""change"":2,""sum"":6592432.486732483},{""change"":3,""sum"":3901.326835632324},{""change"":4,""sum"":4440081.679756165},{""change"":5,""sum"":4134098.7607269287},{""change"":6,""sum"":2.4843565024528503E7},{""change"":7,""sum"":5604507.254440308},{""change"":8,""sum"":18905.76483154297},{""change"":9,""sum"":3600616.803604126},{""change"":10,""sum"":1240491.3477172852}]",2021,3831417582.6923065,8920355.943832397,6592432.486732483,3901.326835632324,4440081.679756165,4134098.7607269287,24843565.024528503,5604507.254440308,18905.76483154297,3600616.803604126,1240491.3477172852
201,201,Plumas,"[{""change"":0,""sum"":6.751458120838295E9},{""change"":1,""sum"":5858515.065475464},{""change"":2,""sum"":514749.0442276001},{""change"":3,""sum"":32395.26026916504},{""change"":4,""sum"":494482.55643463135},{""change"":5,""sum"":7776674.762458801},{""change"":6,""sum"":295616.43170928955},{""change"":7,""sum"":363285.8449020386},{""change"":8,""sum"":44700.261558532715},{""change"":9,""sum"":5100.659934997559},{""change"":10,""sum"":1971064.904220581}]",2021,6751458120.838295,5858515.065475464,514749.0442276001,32395.26026916504,494482.55643463135,7776674.762458801,295616.43170928955,363285.8449020386,44700.261558532715,5100.659934997559,1971064.904220581
202,202,Sacramento,"[{""change"":0,""sum"":2.4354156414250107E9},{""change"":1,""sum"":3142603.678138733},{""change"":2,""sum"":3818494.159133911},{""change"":3,""sum"":19908.141288757324},{""change"":4,""sum"":1.358019972416687E7},{""change"":5,""sum"":3333122.627937317},{""change"":6,""sum"":3.693367399819946E7},{""change"":7,""sum"":1.8990936749816895E7},{""change"":8,""sum"":600684.3790588379},{""change"":9,""sum"":2.706249843634796E7},{""change"":10,""sum"":3892347.057487488}]",2021,2435415641.4250107,3142603.678138733,3818494.159133911,19908.141288757324,13580199.72416687,3333122.627937317,36933673.99819946,18990936.749816895,600684.3790588379,27062498.43634796,3892347.057487488
203,203,San Benito,"[{""change"":0,""sum"":3.1003961240622406E9},{""change"":1,""sum"":881711.4465484619},{""change"":2,""sum"":165843.44078063965},{""change"":3,""sum"":48006.57318878174},{""change"":4,""sum"":1.4679364325241089E7},{""change"":5,""sum"":3196019.8526306152},{""change"":6,""sum"":4.096777436090088E7},{""change"":7,""sum"":2.955826891130066E8},{""change"":8,""sum"":750970.2055206299},{""change"":9,""sum"":6439522.733787537},{""change"":10,""sum"":1.3820865753894043E8}]",2021,3100396124.0622406,881711.4465484619,165843.44078063965,48006.57318878174,14679364.325241089,3196019.8526306152,40967774.36090088,295582689.1130066,750970.2055206299,6439522.733787537,138208657.53894043
204,204,San Francisco,"[{""change"":0,""sum"":1.2056993100237274E8},{""change"":1,""sum"":196046.17292022705},{""change"":2,""sum"":40729.898040771484},{""change"":3,""sum"":600.4518890380859},{""change"":4,""sum"":46334.09957885742},{""change"":5,""sum"":188239.56121063232},{""change"":6,""sum"":838321.47706604},{""change"":7,""sum"":180033.69132232666},{""change"":8,""sum"":600.4802856445312},{""change"":9,""sum"":213956.64009094238},{""change"":10,""sum"":27720.43927001953}]",2021,120569931.00237274,196046.17292022705,40729.898040771484,600.4518890380859,46334.09957885742,188239.56121063232,838321.47706604,180033.69132232666,600.4802856445312,213956.64009094238,27720.43927001953
205,205,San Joaquin,"[{""change"":0,""sum"":3.488015282512207E9},{""change"":1,""sum"":4848896.527153015},{""change"":2,""sum"":1034492.3779373169},{""change"":3,""sum"":119039.99653625488},{""change"":4,""sum"":4.424908456939697E7},{""change"":5,""sum"":2553586.286590576},{""change"":6,""sum"":4.1780931064834595E7},{""change"":7,""sum"":5.838047467953491E7},{""change"":8,""sum"":130641.23598480225},{""change"":9,""sum"":4.6192166384391785E7},{""change"":10,""sum"":7424110.256446838}]",2021,3488015282.512207,4848896.527153015,1034492.3779373169,119039.99653625488,44249084.56939697,2553586.286590576,41780931.064834595,58380474.67953491,130641.23598480225,46192166.384391785,7424110.256446838
206,206,San Mateo,"[{""change"":0,""sum"":1.1537440502508316E9},{""change"":1,""sum"":3294420.668006897},{""change"":2,""sum"":630959.5559692383},{""change"":3,""sum"":16711.478515625},{""change"":4,""sum"":299017.20265197754},{""change"":5,""sum"":2043268.1280059814},{""change"":6,""sum"":7682554.111412048},{""change"":7,""sum"":2747762.4522857666},{""change"":8,""sum"":42829.44719696045},{""change"":9,""sum"":1280717.1955032349},{""change"":10,""sum"":2766801.5504379272}]",2021,1153744050.2508316,3294420.668006897,630959.5559692383,16711.478515625,299017.20265197754,2043268.1280059814,7682554.111412048,2747762.4522857666,42829.44719696045,1280717.1955032349,2766801.5504379272
